group,sha256,bytes_per_file,copies_in_group,extra_bytes_in_group,path,path_classification,disposition
DUP-0001,8ce137a18af2d98a7f35c213520d9dcd3c31af0f8dc74b1a6234ecc9a70407fd,1369410,4,4108230,Java/assets/city/buildings/city/city_building_house_wide.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/rafiq/animations/npc_rafiq_model_up_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/rafiq/animations/npc_rafiq_model_up_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/rafiq/animations/npc_rafiq_model_up_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_down_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_down_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_down_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_down_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_down_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_down_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_up_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_up_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_up_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_up_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_up_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/samir/animations/npc_samir_model_up_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_down_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_down_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_down_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_down_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_down_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_down_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_up_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_up_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_up_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_up_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_up_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/seraphine/animations/npc_seraphine_model_up_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_down_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_down_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_down_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_down_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_down_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_down_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_up_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_up_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_up_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_up_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_up_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/companions/vesper/animations/npc_vesper_model_up_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/npcs/animations/npc_blacksmith_model_down_hammer_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/npcs/animations/npc_merchant_model_down_inspect_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_down_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_down_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_down_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_down_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_down_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_down_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_up_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_up_left_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_up_right_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_up_right_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_up_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/base/animations/player_model_up_stop_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
DUP-0831,92961e9752250efa971147344b22295db32d7b75e940e0971e5fb34f21d0bc67,3,244,729,Java/assets/player/classes/cleric/animations/class_cleric_model_down_left_start_walk_anim.frames,required-per-asset-metadata,review-required; not-authorized-for-deletion
